pgChr	pgOrd	pgID	og	ofID	isRep	genome	chr	ord	isDirectSyn	isSynOgOnly	isArrayRep	isNSOrtho	id
2	6219.33333333333	36640	105046	0_11366	FALSE	Phallii	Chr03	11367	FALSE	FALSE	FALSE	TRUE	PhHAL.3G368000
2	6219.33333333333	36640	105046	0_31363	FALSE	Phallii	Chr09	31364	FALSE	FALSE	FALSE	TRUE	PhHAL.9G461300
2	6219.33333333333	36640	105046	1_3748	FALSE	Sorghum	Chr01	3749	FALSE	FALSE	FALSE	TRUE	Sobic.001G357300
2	6219.33333333333	36640	105046	2_36246	FALSE	Sviridis	Chr_09	36247	FALSE	FALSE	FALSE	TRUE	Sevir.9G391300
2	6219.33333333333	36640	105046	3_6598	FALSE	brachy	Bd1	6599	FALSE	FALSE	FALSE	TRUE	Bradi1g52550
2	6219.33333333333	36640	105046	3_7760	FALSE	brachy	Bd1	7764	FALSE	FALSE	FALSE	TRUE	Bradi1g61260
2	6219.33333333333	36640	105046	4_1448	FALSE	maize	1	1449	FALSE	FALSE	FALSE	TRUE	LOC541650
2	6219.33333333333	36640	105046	5_17342	FALSE	rice	Chr3	17333	FALSE	FALSE	FALSE	TRUE	OsKitaake03g195500
2	6219.33333333333	36640	105046	5_32155	FALSE	rice	Chr8	32171	FALSE	FALSE	FALSE	TRUE	OsKitaake08g110300
2	6219.33333333333	36640	105046	6_71061	FALSE	switchgrass	Chr09K	71268	FALSE	FALSE	FALSE	TRUE	Pavir.9KG408100
2	6234.75	10931	20744	4_32975	TRUE	maize	10	32976	TRUE	FALSE	TRUE	FALSE	LOC103642812
2	6257.4	36783	83138	6_55520	TRUE	switchgrass	Chr07K	55591	FALSE	FALSE	TRUE	FALSE	Pavir.7KG210100
2	6257.4	36783	83138	6_59067	FALSE	switchgrass	Chr07N	59150	FALSE	FALSE	TRUE	FALSE	Pavir.7NG228434
2	6257.4	36783	83138	0_4968	FALSE	Phallii	Chr02	4969	FALSE	FALSE	FALSE	FALSE	PhHAL.2G121600
2	6257.4	36783	83138	1_7073	FALSE	Sorghum	Chr02	7074	FALSE	FALSE	FALSE	FALSE	Sobic.002G132400
2	6257.4	36783	83138	2_5732	FALSE	Sviridis	Chr_02	5732	FALSE	FALSE	FALSE	FALSE	Sevir.2G136000
2	6257.4	36783	83138	3_30073	FALSE	brachy	Bd4	30074	FALSE	FALSE	FALSE	FALSE	Bradi4g38350
2	6257.4	36783	83138	6_10760	FALSE	switchgrass	Chr02K	10645	FALSE	FALSE	FALSE	FALSE	Pavir.2KG218700
2	6257.4	36783	83138	7_64188	FALSE	wheat	CM022223.1	65448	FALSE	FALSE	FALSE	FALSE	CFC21_067484
2	6257.4	36783	83138	5_17601	FALSE	rice	Chr3	17592	FALSE	FALSE	FALSE	TRUE	OsKitaake03g223400
2	6322.2	37052	46651	1_22217	TRUE	Sorghum	Chr06	22218	FALSE	FALSE	TRUE	FALSE	Sobic.006G113301
2	6322.2	37052	46651	0_5515	FALSE	Phallii	Chr02	5516	FALSE	FALSE	FALSE	FALSE	PhHAL.2G223100
2	6322.2	37052	46651	1_7492	FALSE	Sorghum	Chr02	7493	FALSE	FALSE	FALSE	FALSE	Sobic.002G172700
2	6322.2	37052	46651	2_6256	FALSE	Sviridis	Chr_02	6257	FALSE	FALSE	FALSE	FALSE	Sevir.2G184900
2	6322.2	37052	46651	3_28712	FALSE	brachy	Bd4	28713	FALSE	FALSE	FALSE	FALSE	Bradi4g28160
2	6322.2	37052	46651	5_34045	FALSE	rice	Chr9	34046	FALSE	FALSE	FALSE	FALSE	OsKitaake09g056200
2	6322.2	37052	46651	6_10701	FALSE	switchgrass	Chr02K	11214	FALSE	FALSE	FALSE	FALSE	Pavir.2KG214900
2	6322.2	37052	46651	7_62398	FALSE	wheat	CM022223.1	63620	FALSE	FALSE	FALSE	FALSE	CFC21_065610
2	6404.5	37301	46604	1_22093	TRUE	Sorghum	Chr06	22094	FALSE	FALSE	TRUE	FALSE	Sobic.006G101500
2	6404.5	37301	46604	0_3048	FALSE	Phallii	Chr01	3049	FALSE	FALSE	FALSE	TRUE	PhHAL.1G374100
2	6404.5	37301	46604	2_3559	FALSE	Sviridis	Chr_01	3560	FALSE	FALSE	FALSE	TRUE	Sevir.1G324100
2	6404.5	37301	46604	3_24913	FALSE	brachy	Bd3	24914	FALSE	FALSE	FALSE	TRUE	Bradi3g59490
2	6404.5	37301	46604	4_19797	FALSE	maize	5	19798	FALSE	FALSE	FALSE	TRUE	LOC100276619
2	6404.5	37301	46604	5_14753	FALSE	rice	Chr2	14754	FALSE	FALSE	FALSE	TRUE	OsKitaake02g330800
2	6404.5	37301	46604	6_4113	FALSE	switchgrass	Chr01K	3889	FALSE	FALSE	FALSE	TRUE	Pavir.1KG508300
2	6404.5	37301	46604	7_80370	FALSE	wheat	CM022226.1	81933	FALSE	FALSE	FALSE	TRUE	CFC21_084493
2	6473.375	37547	22725	0_23582	TRUE	Phallii	Chr07	23583	FALSE	FALSE	TRUE	FALSE	PhHAL.7G151900
2	6473.375	37547	22725	0_6114	FALSE	Phallii	Chr02	6115	FALSE	FALSE	FALSE	FALSE	PhHAL.2G287300
2	6473.375	37547	22725	0_6116	FALSE	Phallii	Chr02	6117	FALSE	FALSE	FALSE	FALSE	PhHAL.2G287500
2	6473.375	37547	22725	1_8117	FALSE	Sorghum	Chr02	8118	FALSE	FALSE	FALSE	FALSE	Sobic.002G233300
2	6473.375	37547	22725	1_8119	FALSE	Sorghum	Chr02	8120	FALSE	FALSE	FALSE	FALSE	Sobic.002G233500
2	6473.375	37547	22725	2_6944	FALSE	Sviridis	Chr_02	6945	FALSE	FALSE	FALSE	FALSE	Sevir.2G247800
2	6473.375	37547	22725	2_6947	FALSE	Sviridis	Chr_02	6948	FALSE	FALSE	FALSE	FALSE	Sevir.2G248100
2	6473.375	37547	22725	3_29313	FALSE	brachy	Bd4	29314	FALSE	FALSE	FALSE	FALSE	Bradi4g32680
2	6473.375	37547	22725	5_34767	FALSE	rice	Chr9	34768	FALSE	FALSE	FALSE	FALSE	OsKitaake09g132700
2	6473.375	37547	22725	6_12210	FALSE	switchgrass	Chr02K	11981	FALSE	FALSE	FALSE	FALSE	Pavir.2KG365600
2	6473.375	37547	22725	6_12207	FALSE	switchgrass	Chr02K	11983	FALSE	FALSE	FALSE	FALSE	Pavir.2KG365400
2	6473.375	37547	22725	7_62980	FALSE	wheat	CM022223.1	64218	FALSE	FALSE	FALSE	FALSE	CFC21_066217
2	6584.2	38005	82835	6_54935	TRUE	switchgrass	Chr07K	54993	FALSE	FALSE	TRUE	FALSE	Pavir.7KG145900
2	6584.2	38005	82835	5_20018	FALSE	rice	Chr4	20019	FALSE	FALSE	FALSE	TRUE	OsKitaake04g047200
2	6638.75	38180	22640	0_23351	TRUE	Phallii	Chr07	23352	FALSE	FALSE	TRUE	FALSE	PhHAL.7G127800
2	6638.75	38180	22640	1_33724	FALSE	Sorghum	Chr10	33725	FALSE	FALSE	FALSE	TRUE	Sobic.010G251300
2	6638.75	38180	22640	2_11185	FALSE	Sviridis	Chr_03	11187	FALSE	FALSE	FALSE	TRUE	Sevir.3G182600
2	6638.75	38180	22640	2_28741	FALSE	Sviridis	Chr_07	28742	FALSE	FALSE	FALSE	TRUE	Sevir.7G323400
2	6638.75	38180	22640	3_4391	FALSE	brachy	Bd1	4363	FALSE	FALSE	FALSE	TRUE	Bradi1g34190
2	6638.75	38180	22640	3_12441	FALSE	brachy	Bd2	12442	FALSE	FALSE	FALSE	TRUE	Bradi2g19810
2	6638.75	38180	22640	4_21041	FALSE	maize	6	21042	FALSE	FALSE	FALSE	TRUE	LOC100382198
2	6638.75	38180	22640	5_24882	FALSE	rice	Chr5	24883	FALSE	FALSE	FALSE	TRUE	OsKitaake05g226700
2	6638.75	38180	22640	5_28143	FALSE	rice	Chr6	28154	FALSE	FALSE	FALSE	TRUE	OsKitaake06g271000
2	6638.75	38180	22640	6_32605	FALSE	switchgrass	Chr04K	32815	FALSE	FALSE	FALSE	TRUE	Pavir.4KG375400
2	6638.75	38180	22640	7_12515	FALSE	wheat	CM022213.1	12757	FALSE	FALSE	FALSE	TRUE	CFC21_013131
2	6638.75	38180	22640	7_94445	FALSE	wheat	CM022229.1	96235	FALSE	FALSE	FALSE	TRUE	CFC21_099279
2	6659.5	38294	745	3_31797	TRUE	brachy	Bd5	31798	FALSE	FALSE	TRUE	FALSE	Bradi5g08515
2	6659.5	38294	745	0_7057	FALSE	Phallii	Chr02	7058	FALSE	FALSE	FALSE	FALSE	PhHAL.2G383500
2	6659.5	38294	745	1_9052	FALSE	Sorghum	Chr02	9053	FALSE	FALSE	FALSE	FALSE	Sobic.002G324400
2	6659.5	38294	745	1_9053	FALSE	Sorghum	Chr02	9054	FALSE	FALSE	FALSE	FALSE	Sobic.002G324500
2	6659.5	38294	745	2_8045	FALSE	Sviridis	Chr_02	8046	FALSE	FALSE	FALSE	FALSE	Sevir.2G348700
2	6659.5	38294	745	3_3267	FALSE	brachy	Bd1	3239	FALSE	FALSE	FALSE	FALSE	Bradi1g25816
2	6659.5	38294	745	5_29967	FALSE	rice	Chr7	29968	FALSE	FALSE	FALSE	FALSE	OsKitaake07g169500
2	6659.5	38294	745	6_13172	FALSE	switchgrass	Chr02K	13123	FALSE	FALSE	FALSE	FALSE	Pavir.2KG454100
2	6659.5	38294	745	7_15765	FALSE	wheat	CM022214.1	16057	FALSE	FALSE	FALSE	FALSE	CFC21_016520
2	6681	38390	46415	1_21641	TRUE	Sorghum	Chr06	21642	FALSE	FALSE	TRUE	FALSE	Sobic.006G056800
2	6681	38390	46415	0_7190	FALSE	Phallii	Chr02	7191	FALSE	FALSE	FALSE	FALSE	PhHAL.2G397100
2	6681	38390	46415	1_9192	FALSE	Sorghum	Chr02	9193	FALSE	FALSE	FALSE	FALSE	Sobic.002G338500
2	6681	38390	46415	2_8204	FALSE	Sviridis	Chr_02	8205	FALSE	FALSE	FALSE	FALSE	Sevir.2G363000
2	6681	38390	46415	3_3156	FALSE	brachy	Bd1	3128	FALSE	FALSE	FALSE	FALSE	Bradi1g24820
2	6681	38390	46415	5_30143	FALSE	rice	Chr7	30144	FALSE	FALSE	FALSE	FALSE	OsKitaake07g188300
2	6681	38390	46415	6_13347	FALSE	switchgrass	Chr02K	13299	FALSE	FALSE	FALSE	FALSE	Pavir.2KG487600
2	6681	38390	46415	7_15637	FALSE	wheat	CM022214.1	15927	FALSE	FALSE	FALSE	FALSE	CFC21_016389
2	6681	38390	46415	0_4127	FALSE	Phallii	Chr02	4128	FALSE	FALSE	FALSE	TRUE	PhHAL.2G032900
2	6681	38390	46415	2_4755	FALSE	Sviridis	Chr_02	4756	FALSE	FALSE	FALSE	TRUE	Sevir.2G045900
2	6681	38390	46415	3_7134	FALSE	brachy	Bd1	7140	FALSE	FALSE	FALSE	TRUE	Bradi1g56880
2	6681	38390	46415	4_9131	FALSE	maize	2	9132	FALSE	FALSE	FALSE	TRUE	LOC100275430
2	6681	38390	46415	5_28775	FALSE	rice	Chr7	28776	FALSE	FALSE	FALSE	TRUE	OsKitaake07g042100
2	6681	38390	46415	6_14684	FALSE	switchgrass	Chr02N	14708	FALSE	FALSE	FALSE	TRUE	Pavir.2NG047701
2	6681	38390	46415	7_22136	FALSE	wheat	CM022215.1	22552	FALSE	FALSE	FALSE	TRUE	CFC21_023232
2	6800.75	38956	46251	1_21351	TRUE	Sorghum	Chr06	21352	FALSE	FALSE	TRUE	FALSE	Sobic.006G030001
2	6800.75	38956	46251	0_7842	FALSE	Phallii	Chr02	7843	FALSE	FALSE	FALSE	FALSE	PhHAL.2G462900
2	6800.75	38956	46251	1_9868	FALSE	Sorghum	Chr02	9869	FALSE	FALSE	FALSE	FALSE	Sobic.002G403600
2	6800.75	38956	46251	2_8932	FALSE	Sviridis	Chr_02	8933	FALSE	FALSE	FALSE	FALSE	Sevir.2G431200
2	6800.75	38956	46251	3_2400	FALSE	brachy	Bd1	2372	FALSE	FALSE	FALSE	FALSE	Bradi1g19010
2	6800.75	38956	46251	5_30823	FALSE	rice	Chr7	30824	FALSE	FALSE	FALSE	FALSE	OsKitaake07g259000
2	6800.75	38956	46251	6_14107	FALSE	switchgrass	Chr02K	14022	FALSE	FALSE	FALSE	FALSE	Pavir.2KG577600
2	6800.75	38956	46251	7_14942	FALSE	wheat	CM022214.1	15215	FALSE	FALSE	FALSE	FALSE	CFC21_015649
2	6800.75	38956	46251	0_15912	FALSE	Phallii	Chr05	15913	FALSE	FALSE	FALSE	TRUE	PhHAL.5G057400
2	6800.75	38956	46251	2_21659	FALSE	Sviridis	Chr_05	21660	FALSE	FALSE	FALSE	TRUE	Sevir.5G419100
2	6800.75	38956	46251	3_16864	FALSE	brachy	Bd2	16865	FALSE	FALSE	FALSE	TRUE	Bradi2g57608
2	6800.75	38956	46251	4_11257	FALSE	maize	3	11258	FALSE	FALSE	FALSE	TRUE	LOC100192701
2	6800.75	38956	46251	5_4288	FALSE	rice	Chr1	4289	FALSE	FALSE	FALSE	TRUE	OsKitaake01g433800
2	6800.75	38956	46251	6_41222	FALSE	switchgrass	Chr05K	41220	FALSE	FALSE	FALSE	TRUE	Pavir.5KG696700
2	6800.75	38956	46251	7_35467	FALSE	wheat	CM022217.1	36155	FALSE	FALSE	FALSE	TRUE	CFC21_037286
2	6823.28571428571	39110	35061	5_20064	TRUE	rice	Chr4	20070	FALSE	FALSE	TRUE	FALSE	OsKitaake04g055900
2	6823.28571428571	39110	35061	1_10082	FALSE	Sorghum	Chr02	10083	FALSE	FALSE	FALSE	FALSE	Sobic.002G425700
2	6823.28571428571	39110	35061	0_12751	FALSE	Phallii	Chr04	12752	FALSE	FALSE	FALSE	TRUE	PhHAL.4G039200
2	6823.28571428571	39110	35061	0_24573	FALSE	Phallii	Chr07	24574	FALSE	FALSE	FALSE	TRUE	PhHAL.7G254100
2	6823.28571428571	39110	35061	1_22986	FALSE	Sorghum	Chr06	22987	FALSE	FALSE	FALSE	TRUE	Sobic.006G186700
2	6823.28571428571	39110	35061	2_16728	FALSE	Sviridis	Chr_04	16732	FALSE	FALSE	FALSE	TRUE	Sevir.4G269200
2	6823.28571428571	39110	35061	2_27549	FALSE	Sviridis	Chr_07	27550	FALSE	FALSE	FALSE	TRUE	Sevir.7G219100
2	6823.28571428571	39110	35061	3_26473	FALSE	brachy	Bd4	26474	FALSE	FALSE	FALSE	TRUE	Bradi4g09997
2	6823.28571428571	39110	35061	3_33177	FALSE	brachy	Bd5	33178	FALSE	FALSE	FALSE	TRUE	Bradi5g19000
2	6823.28571428571	39110	35061	4_5765	FALSE	maize	2	5766	FALSE	FALSE	FALSE	TRUE	LOC541973
2	6823.28571428571	39110	35061	5_9191	FALSE	rice	Chr11	9192	FALSE	FALSE	FALSE	TRUE	OsKitaake11g231500
2	6823.28571428571	39110	35061	6_32914	FALSE	switchgrass	Chr04K	32678	FALSE	FALSE	FALSE	TRUE	Pavir.4KG390900
2	6823.28571428571	39110	35061	6_56305	FALSE	switchgrass	Chr07K	56319	FALSE	FALSE	FALSE	TRUE	Pavir.7KG308600
2	6823.28571428571	39110	35061	7_17482	FALSE	wheat	CM022214.1	17810	FALSE	FALSE	FALSE	TRUE	CFC21_018321
2	6823.28571428571	39110	35061	7_49928	FALSE	wheat	CM022220.1	50905	FALSE	FALSE	FALSE	TRUE	CFC21_052519
2	6834.5	39218	35089	5_20102	TRUE	rice	Chr4	20108	FALSE	FALSE	TRUE	FALSE	OsKitaake04g059401
2	6834.5	39218	35089	1_11607	FALSE	Sorghum	Chr03	11608	FALSE	FALSE	FALSE	FALSE	Sobic.003G139700
2	6834.5	39218	35089	2_17449	FALSE	Sviridis	Chr_05	17450	FALSE	FALSE	FALSE	FALSE	Sevir.5G029600
2	6927.66666666667	39484	84366	6_57804	TRUE	switchgrass	Chr07N	58008	FALSE	FALSE	TRUE	FALSE	Pavir.7NG062334
2	6927.66666666667	39484	84366	3_31061	FALSE	brachy	Bd5	31062	FALSE	FALSE	TRUE	FALSE	Bradi5g00986
2	6927.66666666667	39484	84366	0_19106	FALSE	Phallii	Chr05	19107	FALSE	FALSE	FALSE	FALSE	PhHAL.5G442400
2	6927.66666666667	39484	84366	1_11280	FALSE	Sorghum	Chr03	11281	FALSE	FALSE	FALSE	FALSE	Sobic.003G108900
2	6927.66666666667	39484	84366	2_17835	FALSE	Sviridis	Chr_05	17836	FALSE	FALSE	FALSE	FALSE	Sevir.5G064900
2	6927.66666666667	39484	84366	3_10395	FALSE	brachy	Bd2	10396	FALSE	FALSE	FALSE	FALSE	Bradi2g03717
2	6927.66666666667	39484	84366	3_31022	FALSE	brachy	Bd5	31023	FALSE	FALSE	FALSE	FALSE	Bradi5g00665
2	6927.66666666667	39484	84366	6_37499	FALSE	switchgrass	Chr05K	37477	FALSE	FALSE	FALSE	FALSE	Pavir.5KG153700
2	6927.66666666667	39484	84366	7_43721	FALSE	wheat	CM022219.1	44551	FALSE	FALSE	FALSE	FALSE	CFC21_045981
2	6927.66666666667	39484	84366	3_13773	FALSE	brachy	Bd2	13774	FALSE	FALSE	FALSE	TRUE	Bradi2g32613
2	6927.66666666667	39484	84366	5_4834	FALSE	rice	Chr1	4835	FALSE	FALSE	FALSE	TRUE	OsKitaake01g488800
2	6927.66666666667	39484	84366	7_4912	FALSE	wheat	CM022212.1	4996	FALSE	FALSE	FALSE	TRUE	CFC21_005145
2	6930.54545454546	39495	46213	1_21255	TRUE	Sorghum	Chr06	21256	FALSE	FALSE	TRUE	FALSE	Sobic.006G020350
2	6930.54545454546	39495	46213	1_21243	TRUE	Sorghum	Chr06	21244	FALSE	FALSE	FALSE	FALSE	Sobic.006G019000
2	6930.54545454546	39495	46213	1_21244	TRUE	Sorghum	Chr06	21245	FALSE	FALSE	FALSE	FALSE	Sobic.006G019100
2	6930.54545454546	39495	46213	6_54418	FALSE	switchgrass	Chr07K	54199	FALSE	FALSE	TRUE	FALSE	Pavir.7KG095000
2	6930.54545454546	39495	46213	0_19116	FALSE	Phallii	Chr05	19117	FALSE	FALSE	FALSE	FALSE	PhHAL.5G443400
2	6930.54545454546	39495	46213	1_11268	FALSE	Sorghum	Chr03	11269	FALSE	FALSE	FALSE	FALSE	Sobic.003G107800
2	6930.54545454546	39495	46213	2_17853	FALSE	Sviridis	Chr_05	17854	FALSE	FALSE	FALSE	FALSE	Sevir.5G066300
2	6930.54545454546	39495	46213	5_16	FALSE	rice	Chr1	17	FALSE	FALSE	FALSE	FALSE	OsKitaake01g001700
2	6930.54545454546	39495	46213	6_37520	FALSE	switchgrass	Chr05K	37467	FALSE	FALSE	FALSE	FALSE	Pavir.5KG156200
2	6930.54545454546	39495	46213	7_32443	FALSE	wheat	CM022217.1	33035	FALSE	FALSE	FALSE	FALSE	CFC21_034070
2	6930.54545454546	39495	46213	3_3413	FALSE	brachy	Bd1	3385	FALSE	FALSE	FALSE	TRUE	Bradi1g26880
2	6973.75	39895	238	3_31094	TRUE	brachy	Bd5	31095	FALSE	FALSE	TRUE	FALSE	Bradi5g01193
2	6973.75	39895	238	0_19625	FALSE	Phallii	Chr05	19626	FALSE	FALSE	FALSE	FALSE	PhHAL.5G495400
2	6973.75	39895	238	1_10675	FALSE	Sorghum	Chr03	10676	FALSE	FALSE	FALSE	FALSE	Sobic.003G050800
2	6973.75	39895	238	2_18423	FALSE	Sviridis	Chr_05	18424	FALSE	FALSE	FALSE	FALSE	Sevir.5G118100
2	6973.75	39895	238	3_10491	FALSE	brachy	Bd2	10492	FALSE	FALSE	FALSE	FALSE	Bradi2g04447
2	6973.75	39895	238	5_512	FALSE	rice	Chr1	550	FALSE	FALSE	FALSE	FALSE	OsKitaake01g051200
2	6973.75	39895	238	6_36867	FALSE	switchgrass	Chr05K	36861	FALSE	FALSE	FALSE	FALSE	Pavir.5KG070600
2	6973.75	39895	238	7_32917	FALSE	wheat	CM022217.1	33526	FALSE	FALSE	FALSE	FALSE	CFC21_034576
2	6983.75	40041	65523	2_25618	TRUE	Sviridis	Chr_07	25377	FALSE	FALSE	TRUE	FALSE	Sevir.7G039600
2	6983.75	40041	65523	0_22707	FALSE	Phallii	Chr07	22708	FALSE	FALSE	TRUE	FALSE	PhHAL.7G025700
2	6983.75	40041	65523	2_25847	FALSE	Sviridis	Chr_07	25848	FALSE	FALSE	TRUE	FALSE	Sevir.7G060000
2	6983.75	40041	65523	3_31122	FALSE	brachy	Bd5	31123	FALSE	FALSE	TRUE	FALSE	Bradi5g01397
2	6983.75	40041	65523	5_19704	FALSE	rice	Chr4	19705	FALSE	FALSE	TRUE	FALSE	OsKitaake04g011800
2	6983.75	40041	65523	6_53980	FALSE	switchgrass	Chr07K	54224	FALSE	FALSE	TRUE	FALSE	Pavir.7KG037800
2	6983.75	40041	65523	6_57502	FALSE	switchgrass	Chr07N	58085	FALSE	FALSE	TRUE	FALSE	Pavir.7NG020100
2	6983.75	40041	65523	7_13738	FALSE	wheat	CM022214.1	13997	FALSE	FALSE	TRUE	FALSE	CFC21_014402
2	6983.75	40041	65523	7_13898	FALSE	wheat	CM022214.1	14157	FALSE	FALSE	TRUE	FALSE	CFC21_014567
2	6983.75	40041	65523	7_19692	FALSE	wheat	CM022215.1	20057	FALSE	FALSE	TRUE	FALSE	CFC21_020652
2	6983.75	40041	65523	7_19900	FALSE	wheat	CM022215.1	20265	FALSE	FALSE	TRUE	FALSE	CFC21_020866
2	6983.75	40041	65523	7_20152	FALSE	wheat	CM022215.1	20520	FALSE	FALSE	TRUE	FALSE	CFC21_021127
2	6983.75	40041	65523	7_25943	FALSE	wheat	CM022216.1	26426	FALSE	FALSE	TRUE	FALSE	CFC21_027235
2	6983.75	40041	65523	5_19703	FALSE	rice	Chr4	19704	FALSE	FALSE	FALSE	FALSE	OsKitaake04g011700
2	6983.75	40041	65523	7_13664	FALSE	wheat	CM022214.1	13922	FALSE	FALSE	FALSE	FALSE	CFC21_014326
2	6983.75	40041	65523	7_19610	FALSE	wheat	CM022215.1	19975	FALSE	FALSE	FALSE	FALSE	CFC21_020568
2	6983.75	40041	65523	7_19689	FALSE	wheat	CM022215.1	20054	FALSE	FALSE	FALSE	FALSE	CFC21_020649
2	6983.75	40041	65523	7_19879	FALSE	wheat	CM022215.1	20244	FALSE	FALSE	FALSE	FALSE	CFC21_020844
2	6983.75	40041	65523	7_19880	FALSE	wheat	CM022215.1	20245	FALSE	FALSE	FALSE	FALSE	CFC21_020845
2	6983.75	40041	65523	7_19892	FALSE	wheat	CM022215.1	20257	FALSE	FALSE	FALSE	FALSE	CFC21_020858
2	6983.75	40041	65523	7_19893	FALSE	wheat	CM022215.1	20258	FALSE	FALSE	FALSE	FALSE	CFC21_020859
2	6983.75	40041	65523	7_19899	FALSE	wheat	CM022215.1	20264	FALSE	FALSE	FALSE	FALSE	CFC21_020865
2	6983.75	40041	65523	7_25933	FALSE	wheat	CM022216.1	26416	FALSE	FALSE	FALSE	FALSE	CFC21_027225
2	6983.75	40041	65523	0_19760	FALSE	Phallii	Chr05	19761	FALSE	FALSE	FALSE	TRUE	PhHAL.5G509200
2	6983.75	40041	65523	1_1428	FALSE	Sorghum	Chr01	1429	FALSE	FALSE	FALSE	TRUE	Sobic.001G137900
2	6983.75	40041	65523	1_10522	FALSE	Sorghum	Chr03	10523	FALSE	FALSE	FALSE	TRUE	Sobic.003G036000
2	6983.75	40041	65523	1_10524	FALSE	Sorghum	Chr03	10525	FALSE	FALSE	FALSE	TRUE	Sobic.003G036200
2	6983.75	40041	65523	2_1871	FALSE	Sviridis	Chr_01	1871	FALSE	FALSE	FALSE	TRUE	Sevir.1G167900
2	6983.75	40041	65523	2_18576	FALSE	Sviridis	Chr_05	18577	FALSE	FALSE	FALSE	TRUE	Sevir.5G132500
2	6983.75	40041	65523	3_7154	FALSE	brachy	Bd1	7160	FALSE	FALSE	FALSE	TRUE	Bradi1g56986
2	6983.75	40041	65523	3_10641	FALSE	brachy	Bd2	10642	FALSE	FALSE	FALSE	TRUE	Bradi2g05620
2	6983.75	40041	65523	5_645	FALSE	rice	Chr1	683	FALSE	FALSE	FALSE	TRUE	OsKitaake01g064200
2	6983.75	40041	65523	6_36721	FALSE	switchgrass	Chr05K	36724	FALSE	FALSE	FALSE	TRUE	Pavir.5KG055100
2	6983.75	40041	65523	6_42302	FALSE	switchgrass	Chr05N	42182	FALSE	FALSE	FALSE	TRUE	Pavir.5NG039100
2	6983.75	40041	65523	7_31587	FALSE	wheat	CM022216.1	32172	FALSE	FALSE	FALSE	TRUE	CFC21_033168
2	6983.75	40041	65523	7_32719	FALSE	wheat	CM022217.1	33319	FALSE	FALSE	FALSE	TRUE	CFC21_034362
2	6983.75	40041	65523	7_38235	FALSE	wheat	CM022218.1	38950	FALSE	FALSE	FALSE	TRUE	CFC21_040212
2	6985.77777777778	40088	34810	5_19684	TRUE	rice	Chr4	19685	FALSE	FALSE	TRUE	FALSE	OsKitaake04g009850
2	6985.77777777778	40088	34810	0_19833	FALSE	Phallii	Chr05	19834	FALSE	FALSE	FALSE	FALSE	PhHAL.5G516500
2	6985.77777777778	40088	34810	1_10442	FALSE	Sorghum	Chr03	10443	FALSE	FALSE	FALSE	FALSE	Sobic.003G028800
2	6985.77777777778	40088	34810	2_18656	FALSE	Sviridis	Chr_05	18657	FALSE	FALSE	FALSE	FALSE	Sevir.5G139200
2	6985.77777777778	40088	34810	3_10705	FALSE	brachy	Bd2	10706	FALSE	FALSE	FALSE	FALSE	Bradi2g06140
2	6985.77777777778	40088	34810	5_718	FALSE	rice	Chr1	756	FALSE	FALSE	FALSE	FALSE	OsKitaake01g070600
2	6985.77777777778	40088	34810	6_36648	FALSE	switchgrass	Chr05K	36652	FALSE	FALSE	FALSE	FALSE	Pavir.5KG046900
2	6985.77777777778	40088	34810	7_34646	FALSE	wheat	CM022217.1	35305	FALSE	FALSE	FALSE	FALSE	CFC21_036407
2	7102.88888888889	40690	86529	6_61694	TRUE	switchgrass	Chr08K	61793	FALSE	FALSE	TRUE	FALSE	Pavir.8KG086484
2	7102.88888888889	40690	86529	1_30701	FALSE	Sorghum	Chr09	30702	FALSE	FALSE	FALSE	FALSE	Sobic.009G223500
2	7102.88888888889	40690	86529	5_25141	FALSE	rice	Chr5	25142	FALSE	FALSE	FALSE	FALSE	OsKitaake05g253600
2	7156	12025	5788	4_15636	TRUE	maize	4	15637	TRUE	FALSE	TRUE	FALSE	LOC100272845
2	7156	12025	5788	0_8495	FALSE	Phallii	Chr03	8496	TRUE	FALSE	TRUE	FALSE	PhHAL.3G042300
2	7156	12025	5788	2_29549	FALSE	Sviridis	Chr_08	29550	TRUE	FALSE	TRUE	FALSE	Sevir.8G051700
2	7156	12025	5788	4_31662	FALSE	maize	10	31663	TRUE	FALSE	TRUE	FALSE	LOC100273196
2	7156	12025	5788	6_19578	FALSE	switchgrass	Chr03K	19647	TRUE	FALSE	TRUE	FALSE	Pavir.3KG041253
2	7156	12025	5788	6_24801	FALSE	switchgrass	Chr03N	24891	TRUE	FALSE	TRUE	FALSE	Pavir.3NG030100
2	7156	12025	5788	6_64699	FALSE	switchgrass	Chr08N	64775	TRUE	FALSE	TRUE	FALSE	Pavir.8NG060400
2	7156	12025	5788	7_58056	FALSE	wheat	CM022222.1	59188	TRUE	FALSE	TRUE	FALSE	CFC21_061039
2	7156	12025	5788	1_26911	FALSE	Phallii	Chr03	8496	FALSE	FALSE	TRUE	FALSE	Sobic.008G053200
2	7156	12025	5788	2_28464	FALSE	Phallii	Chr03	8496	FALSE	FALSE	TRUE	FALSE	Sevir.7G299700
2	7197	12110	5528	4_7196	TRUE	maize	2	7197	TRUE	FALSE	TRUE	FALSE	LOC103647057
